State,Area,Windfarm,WEC,PlantNo,WECType,StatusCode,Main code,sub code,Description,Frequency,Duration,Date,Month,Hour,Min,Sec,Total_hours
GJ,LALPUR,4198,TADSLP-107,41,E-53,65:119,65,119,Overvoltage  inverter:DC-link several inverters,2,01:16:47,2023-08-07,Aug,1,16,47,1.4
GJ,LALPUR,4198,VAAYULP-04,4,E-53,60:11,60,11,Mains failure:Undervoltage L1,1,01:43:43,2023-08-07,Aug,1,43,43,1.84
GJ,LALPUR,4198,VISHWLP-49,40,E-53,42:207,42,207,Pitch control error:Angle error blade B,2,05:13:21,2023-08-07,Aug,5,13,21,5.28
GJ,LALPUR,4198,VISHWLP-49,40,E-53,42:234,42,234,Pitch control error:Overtemperature motor blade B,10,02:47:38,2023-08-07,Aug,2,47,38,2.89
GJ,LALPUR,4224,CEPCOLP-08 ,10,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,05:09:14,2023-08-07,Aug,5,9,14,5.19
GJ,LALPUR,4224,CEPCOLP-09 ,7,E-53,65:119,65,119,Overvoltage  inverter:DC-link several inverters,1,05:09:12,2023-08-07,Aug,5,9,12,5.18
GJ,LALPUR,4224,CEPCOLP-10 ,9,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,05:10:11,2023-08-07,Aug,5,10,11,5.2
GJ,LALPUR,4224,CEPCOLP-11 ,8,E-53,42:305,42,305,Pitch control error:Angle monitoring 3° blade C,1,06:34:39,2023-08-07,Aug,6,34,39,6.68
GJ,LALPUR,4224,CEPCOLP-11 ,8,E-53,65:119,65,119,Overvoltage  inverter:DC-link several inverters,1,05:09:55,2023-08-07,Aug,5,9,55,5.3
GJ,LALPUR,4224,CEPCOLP-12 ,21,E-53,65:119,65,119,Overvoltage  inverter:DC-link several inverters,1,05:08:44,2023-08-07,Aug,5,8,44,5.26
GJ,LALPUR,4224,CEPCOLP-15 ,29,E-53,42:207,42,207,Pitch control error:Angle error blade B,1,02:47:17,2023-08-07,Aug,2,47,17,2.83
GJ,LALPUR,4224,CEPCOLP-15 ,29,E-53,42:307,42,307,Pitch control error:Angle error blade C,1,05:16:56,2023-08-07,Aug,5,16,56,5.42
GJ,LALPUR,4224,CEPCOLP-15 ,29,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,05:08:44,2023-08-07,Aug,5,8,44,5.26
GJ,LALPUR,4224,CEPCOLP-16 ,31,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,05:08:19,2023-08-07,Aug,5,8,19,5.19
GJ,LALPUR,4224,GALLP-01 ,6,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,05:08:02,2023-08-07,Aug,5,8,2,5.14
GJ,LALPUR,4224,GGLLP-01 ,33,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,05:08:19,2023-08-07,Aug,5,8,19,5.19
GJ,LALPUR,4224,GGLLP-03 ,35,E-53,42:234,42,234,Pitch control error:Overtemperature motor blade B,11,03:10:41,2023-08-07,Aug,3,10,41,3.28
GJ,LALPUR,4224,GGLLP-04,30,E-53,65:119,65,119,Overvoltage  inverter:DC-link several inverters,1,05:09:08,2023-08-07,Aug,5,9,8,5.17
GJ,LALPUR,4224,JYOTILP-01 ,2,E-53,42:303,42,303,Pitch control error:Limit switch 95° blade C,1,00:02:26,2023-08-07,Aug,0,2,26,0.11
GJ,LALPUR,4224,JYOTILP-01 ,2,E-53,62:319,62,319,Feeding fault:Mains contactor several inv. off,1,04:20:05,2023-08-07,Aug,4,20,5,4.35
GJ,LALPUR,4224,LWELLP-59 ,38,E-53,62:43,62,43,Feeding fault:Earth contact,1,05:08:20,2023-08-07,Aug,5,8,20,5.19
GJ,LALPUR,4224,LWELLP-60 ,37,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,05:08:20,2023-08-07,Aug,5,8,20,5.19
GJ,LALPUR,4224,MDMLP-01 ,45,E-53,62:43,62,43,Feeding fault:Earth contact,1,05:08:18,2023-08-07,Aug,5,8,18,5.18
GJ,LALPUR,4224,MDMLP-02 ,47,E-53,65:119,65,119,Overvoltage  inverter:DC-link several inverters,1,05:08:18,2023-08-07,Aug,5,8,18,5.18
GJ,LALPUR,4224,MPPLLP-03 ,46,E-53,65:119,65,119,Overvoltage  inverter:DC-link several inverters,1,05:08:18,2023-08-07,Aug,5,8,18,5.18
GJ,LALPUR,4224,NIEXLP-01 ,44,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,05:08:18,2023-08-07,Aug,5,8,18,5.18
GJ,LALPUR,4224,SDMLLP-01 ,3,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,05:08:16,2023-08-07,Aug,5,8,16,5.18
GJ,LALPUR,4224,SDMLLP-02 ,5,E-53,65:119,65,119,Overvoltage  inverter:DC-link several inverters,1,05:09:41,2023-08-07,Aug,5,9,41,5.26
GJ,LALPUR,4224,TADASLP-03 ,1,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,05:09:43,2023-08-07,Aug,5,9,43,5.27
GJ,LALPUR,4224,TADASLP-100 ,18,E-53,65:119,65,119,Overvoltage  inverter:DC-link several inverters,1,05:10:02,2023-08-07,Aug,5,10,2,5.17
GJ,LALPUR,4224,TADASLP-101 ,17,E-53,42:307,42,307,Pitch control error:Angle error blade C,1,00:02:27,2023-08-07,Aug,0,2,27,0.11
GJ,LALPUR,4224,TADASLP-105 ,20,E-53,65:119,65,119,Overvoltage  inverter:DC-link several inverters,1,05:09:17,2023-08-07,Aug,5,9,17,5.2
GJ,LALPUR,4224,TADASLP-109 ,4,E-53,65:119,65,119,Overvoltage  inverter:DC-link several inverters,1,03:39:40,2023-08-07,Aug,3,39,40,3.76
GJ,LALPUR,4224,TADASLP-110 ,13,E-53,42:205,42,205,Pitch control error:Angle monitoring 3° blade B,2,08:30:51,2023-08-07,Aug,8,30,51,8.64
GJ,LALPUR,4224,TADASLP-110 ,13,E-53,65:119,65,119,Overvoltage  inverter:DC-link several inverters,1,05:09:29,2023-08-07,Aug,5,9,29,5.23
GJ,LALPUR,4224,TADASLP-111 ,14,E-53,65:119,65,119,Overvoltage  inverter:DC-link several inverters,1,05:07:41,2023-08-07,Aug,5,7,41,5.23
GJ,LALPUR,4224,TADASLP-114 ,40,E-53,42:134,42,134,Pitch control error:Overtemperature motor blade A,1,01:01:02,2023-08-07,Aug,1,1,2,1.02
GJ,LALPUR,4224,TADASLP-114 ,40,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,05:08:19,2023-08-07,Aug,5,8,19,5.19
GJ,LALPUR,4224,TADASLP-124 ,42,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,05:08:18,2023-08-07,Aug,5,8,18,5.18
GJ,LALPUR,4224,TADASLP-84 ,11,E-53,65:119,65,119,Overvoltage  inverter:DC-link several inverters,1,05:09:29,2023-08-07,Aug,5,9,29,5.23
GJ,LALPUR,4224,TADASLP-97 ,12,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,04:30:21,2023-08-07,Aug,4,30,21,4.56
GJ,LALPUR,4225,DRGLP-01 ,36,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,00:56:55,2023-08-07,Aug,0,56,55,1.09
GJ,LALPUR,4225,GGILP-01 ,31,E-53,42:234,42,234,Pitch control error:Overtemperature motor blade B,12,12:32:29,2023-08-07,Aug,12,32,29,12.61
GJ,LALPUR,4225,GGILP-01 ,31,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,00:56:59,2023-08-07,Aug,0,56,59,1.1
GJ,LALPUR,4225,GNSLP-01 ,33,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,00:56:41,2023-08-07,Aug,0,56,41,1.05
GJ,LALPUR,4225,ILFSLP-01 ,11,E-53,42:303,42,303,Pitch control error:Limit switch 95° blade C,1,00:59:04,2023-08-07,Aug,0,59,4,0.99
GJ,LALPUR,4225,ILFSLP-02 ,12,E-53,304:84,304,84,Turbine control bus error (Timeout):I/O-board 2 nacelle,3,05:45:46,2023-08-07,Aug,5,45,46,5.88
GJ,LALPUR,4225,ILFSLP-02 ,12,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,00:42:04,2023-08-07,Aug,0,42,4,0.71
GJ,LALPUR,4225,ILFSLP-04 ,14,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,00:54:19,2023-08-07,Aug,0,54,19,0.95
GJ,LALPUR,4225,ILFSLP-05 ,18,E-53,304:52,304,52,Turbine control bus error (Timeout):Yaw inverter 2,4,06:15:52,2023-08-07,Aug,6,15,52,6.39
GJ,LALPUR,4225,ILFSLP-09 ,24,E-53,42:305,42,305,Pitch control error:Angle monitoring 3° blade C,1,05:48:41,2023-08-07,Aug,5,48,41,5.91
GJ,LALPUR,4225,LWELLP-53 ,15,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,00:54:32,2023-08-07,Aug,0,54,32,0.99
GJ,LALPUR,4225,LWELLP-54 ,16,E-53,42:105,42,105,Pitch control error:Angle monitoring 3° blade A,1,10:30:34,2023-08-07,Aug,10,30,34,10.59
GJ,LALPUR,4225,LWELLP-54 ,16,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,00:55:03,2023-08-07,Aug,0,55,3,0.92
GJ,LALPUR,4225,LWELLP-55 ,17,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,00:56:14,2023-08-07,Aug,0,56,14,0.97
GJ,LALPUR,4225,LWELLP-56 ,20,E-53,42:107,42,107,Pitch control error:Angle error blade A,1,02:28:33,2023-08-07,Aug,2,28,33,2.56
GJ,LALPUR,4225,LWELLP-56 ,20,E-53,42:207,42,207,Pitch control error:Angle error blade B,5,10:18:38,2023-08-07,Aug,10,18,38,10.41
GJ,LALPUR,4225,LWELLP-57 ,7,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,00:55:02,2023-08-07,Aug,0,55,2,0.92
GJ,LALPUR,4225,LWELLP-57 ,7,E-53,60:15,60,15,Mains failure:Overvoltage L2,1,01:06:20,2023-08-07,Aug,1,6,20,1.16
GJ,LALPUR,4225,LWELLP-58 ,8,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,00:55:50,2023-08-07,Aug,0,55,50,1.06
GJ,LALPUR,4225,LWELLP-58 ,8,E-53,60:15,60,15,Mains failure:Overvoltage L2,1,01:05:36,2023-08-07,Aug,1,5,36,1.18
GJ,LALPUR,4225,MRLLP-02 ,32,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,00:56:02,2023-08-07,Aug,0,56,2,0.94
GJ,LALPUR,4225,RSSLP-01 ,35,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,00:56:52,2023-08-07,Aug,0,56,52,1.08
GJ,LALPUR,4225,SHEMLP-01 ,34,E-53,25:222,25,222,Fault yaw inverter:Supply motor control 2,1,00:03:46,2023-08-07,Aug,0,3,46,0.18
GJ,LALPUR,4225,TADASLP-01 ,2,E-53,25:122,25,122,Fault yaw inverter:Supply motor control 1,1,00:01:12,2023-08-07,Aug,0,1,12,0.05
GJ,LALPUR,4225,TADASLP-01 ,2,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,05:08:33,2023-08-07,Aug,5,8,33,5.22
GJ,LALPUR,4225,TADASLP-02 ,3,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,05:09:19,2023-08-07,Aug,5,9,19,5.2
GJ,LALPUR,4225,TADASLP-122 ,9,E-53,42:303,42,303,Pitch control error:Limit switch 95° blade C,1,01:05:01,2023-08-07,Aug,1,5,1,1.09
GJ,LALPUR,4225,TADASLP-122 ,9,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,00:54:48,2023-08-07,Aug,0,54,48,1.03
GJ,LALPUR,4225,TADASLP-123 ,21,E-53,42:307,42,307,Pitch control error:Angle error blade C,2,04:34:04,2023-08-07,Aug,4,34,4,4.58
GJ,LALPUR,4225,TADASLP-131 ,10,E-53,307:15,307,15,Data bus error blade control (timeout):Blade load control C,1,04:12:48,2023-08-07,Aug,4,12,48,4.33
GJ,LALPUR,4225,TADASLP-131 ,10,E-53,42:234,42,234,Pitch control error:Overtemperature motor blade B,2,06:44:02,2023-08-07,Aug,6,44,2,6.74
GJ,LALPUR,4225,TADASLP-131 ,10,E-53,42:303,42,303,Pitch control error:Limit switch 95° blade C,1,01:04:57,2023-08-07,Aug,1,4,57,1.23
GJ,LALPUR,4225,TADASLP-131 ,10,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,00:55:03,2023-08-07,Aug,0,55,3,0.92
GJ,LALPUR,4225,TADASLP-64 ,28,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,00:56:57,2023-08-07,Aug,0,56,57,1.09
GJ,LALPUR,4225,TADASLP-65 ,27,E-53,42:207,42,207,Pitch control error:Angle error blade B,2,00:06:45,2023-08-07,Aug,0,6,45,0.22
GJ,LALPUR,4225,TADASLP-65 ,27,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,00:42:49,2023-08-07,Aug,0,42,49,0.84
GJ,LALPUR,4225,TADASLP-67 ,30,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,00:56:52,2023-08-07,Aug,0,56,52,1.08
GJ,LALPUR,4225,TADASLP-71 ,5,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,05:08:56,2023-08-07,Aug,5,8,56,5.29
GJ,LALPUR,4225,TADASLP-80 ,25,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,00:56:04,2023-08-07,Aug,0,56,4,0.94
GJ,LALPUR,4225,TADASLP-86 ,29,E-53,42:307,42,307,Pitch control error:Angle error blade C,1,03:33:02,2023-08-07,Aug,3,33,2,3.56
GJ,LALPUR,4225,TADASLP-92 ,6,E-53,42:205,42,205,Pitch control error:Angle monitoring 3° blade B,1,03:40:52,2023-08-07,Aug,3,40,52,3.81
GJ,LALPUR,4225,TADASLP-92 ,6,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,05:07:34,2023-08-07,Aug,5,7,34,5.21
GJ,LALPUR,4225,TADASLP-92 ,6,E-53,60:15,60,15,Mains failure:Overvoltage L2,1,00:00:11,2023-08-07,Aug,0,0,11,0.03
GJ,LALPUR,4225,VISHWLP-32 ,1,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,05:09:02,2023-08-07,Aug,5,9,2,5.16
GJ,MAHIDAD,4210,CLPMD-01,10,E-53,42:207,42,207,Pitch control error:Angle error blade B,1,05:00:05,2023-08-07,Aug,5,0,5,5.01
GJ,MAHIDAD,4210,CLPMD-01,10,E-53,42:307,42,307,Pitch control error:Angle error blade C,7,03:13:57,2023-08-07,Aug,3,13,57,3.38
GJ,MAHIDAD,4210,CLPMD-01,10,E-53,42:322,42,322,Pitch control error:Supply power stage blade C,1,00:37:20,2023-08-07,Aug,0,37,20,0.67
GJ,MAHIDAD,4210,CLPMD-01,10,E-53,42:334,42,334,Pitch control error:Overtemperature motor blade C,1,00:37:06,2023-08-07,Aug,0,37,6,0.63
GJ,MAHIDAD,4210,CLPMD-03,11,E-53,70:1,70,1,Generator overtemperature:Stator,3,04:11:10,2023-08-07,Aug,4,11,10,4.21
GJ,MAHIDAD,4210,CLPMD-20,19,E-53,42:305,42,305,Pitch control error:Angle monitoring 3° blade C,1,05:08:22,2023-08-07,Aug,5,8,22,5.19
GJ,MAHIDAD,4210,CLPMD-21,24,E-53,42:334,42,334,Pitch control error:Overtemperature motor blade C,8,03:51:29,2023-08-07,Aug,3,51,29,3.93
GJ,MAHIDAD,4211,CCPLMD-02,22,E-53,42:307,42,307,Pitch control error:Angle error blade C,2,03:50:14,2023-08-07,Aug,3,50,14,3.87
GJ,MAHIDAD,4211,CLPMD-49,9,E-53,48:10,48,10,Speed sensor error:Acceleration measurement,1,00:03:05,2023-08-07,Aug,0,3,5,0.06
GJ,MAHIDAD,4211,ITPLMD-01,42,E-53,42:334,42,334,Pitch control error:Overtemperature motor blade C,3,01:57:29,2023-08-07,Aug,1,57,29,2.03
GJ,MAHIDAD,4211,RFSPLMD-01,45,E-53,42:305,42,305,Pitch control error:Angle monitoring 3° blade C,1,00:31:25,2023-08-07,Aug,0,31,25,0.59
GJ,MAHIDAD,4235,KWEPLMD-02,8,E-53,42:334,42,334,Pitch control error:Overtemperature motor blade C,7,08:30:17,2023-08-07,Aug,8,30,17,8.55
GJ,MAHIDAD,4235,KWEPLMD-04,9,E-53,42:305,42,305,Pitch control error:Angle monitoring 3° blade C,2,09:01:52,2023-08-07,Aug,9,1,52,9.16
GJ,MAHIDAD,4235,KWEPLMD-05,10,E-53,62:2,62,2,Feeding fault:Power to high,1,05:49:02,2023-08-07,Aug,5,49,2,5.82
GJ,MAHIDAD,4242,TORNTMD-74,4,E-53,42:134,42,134,Pitch control error:Overtemperature motor blade A,2,04:27:02,2023-08-07,Aug,4,27,2,4.46
GJ,MAHIDAD,4242,TORNTMD-76,6,E-53,42:134,42,134,Pitch control error:Overtemperature motor blade A,2,04:50:34,2023-08-07,Aug,4,50,34,4.93
GJ,MAHIDAD,4246,TORNTMD-81,1,E-53,70:1,70,1,Generator overtemperature:Stator,1,01:02:17,2023-08-07,Aug,1,2,17,1.08
GJ,MAHIDAD,4246,TORNTMD-85,18,E-53,48:21,48,21,Speed sensor error:Intermittent speed pulses,4,05:30:19,2023-08-07,Aug,5,30,19,5.55
GJ,MAHIDAD,4246,TORNTMD-89,9,E-53,48:10,48,10,Speed sensor error:Acceleration measurement,2,04:40:14,2023-08-07,Aug,4,40,14,4.71
GJ,SAMANA,2783,SARGAM-01,19,E-53,304:52,304,52,Turbine control bus error (Timeout):Yaw inverter 2,7,13:01:52,2023-08-07,Aug,13,1,52,13.16
GJ,SAMANA,2783,SARGAM-04,22,E-53,62:43,62,43,Feeding fault:Earth contact,1,02:42:47,2023-08-07,Aug,2,42,47,2.83
GJ,SAMANA,2783,SIFLUM-01,1,E-53,70:1,70,1,Generator overtemperature:Stator,9,03:35:59,2023-08-07,Aug,3,35,59,3.75
GJ,SAMANA,2783,SIFLUM-02,2,E-53,62:319,62,319,Feeding fault:Mains contactor several inv. off,1,04:49:13,2023-08-07,Aug,4,49,13,4.85
GJ,SAMANA,2783,SIFLUM-02,2,E-53,66:13,66,13,Fault rectifier:Overvoltage  DC-link,1,05:30:20,2023-08-07,Aug,5,30,20,5.56
GJ,SAMANA,2783,SIFLUM-07,7,E-53,42:207,42,207,Pitch control error:Angle error blade B,1,01:06:06,2023-08-07,Aug,1,6,6,1.12
GJ,SAMANA,2783,VAAYUSM-35,26,E-53,42:334,42,334,Pitch control error:Overtemperature motor blade C,1,00:34:53,2023-08-07,Aug,0,34,53,0.71
GJ,SAMANA,2784,PCTLSM-04,22,E-53,70:1,70,1,Generator overtemperature:Stator,1,00:13:48,2023-08-07,Aug,0,13,48,0.35
GJ,SAMANA,2784,PMLHS-03,2,E-53,62:103,62,103,Feeding fault:To low power inverter 3,1,00:00:37,2023-08-07,Aug,0,0,37,0.1
GJ,SAMANA,2784,PMLHS-05,15,E-53,62:103,62,103,Feeding fault:To low power inverter 3,2,00:32:31,2023-08-07,Aug,0,32,31,0.62
GJ,SAMANA,2784,RSPLDD-09,18,E-53,62:101,62,101,Feeding fault:To low power inverter 1,24,01:51:14,2023-08-07,Aug,1,51,14,1.89
GJ,SAMANA,2784,RSPLDD-09,18,E-53,66:13,66,13,Fault rectifier:Overvoltage  DC-link,1,00:06:33,2023-08-07,Aug,0,6,33,0.19
GJ,SAMANA,2785,ATL-01,1,E-53,62:2,62,2,Feeding fault:Power to high,1,08:04:38,2023-08-07,Aug,8,4,38,8.17
GJ,SAMANA,2785,ATL-03,3,E-53,48:10,48,10,Speed sensor error:Acceleration measurement,9,05:12:00,2023-08-07,Aug,5,12,0,5.2
GJ,SAMANA,2785,ATL-03,3,E-53,73:12,73,12,Torque monitoring:Signal to small,7,01:32:17,2023-08-07,Aug,1,32,17,1.58
GJ,SAMANA,2785,ATL-04,4,E-53,70:6,70,6,Generator overtemperature:Rotor (measurement blade B),1,12:17:36,2023-08-07,Aug,12,17,36,12.38
GJ,SAMANA,2785,ATL-09,9,E-53,70:1,70,1,Generator overtemperature:Stator,2,07:44:20,2023-08-07,Aug,7,44,20,7.79
GJ,SAMANA,2785,GPECL-02,12,E-53,62:601,62,601,Feeding fault:Diff. phase current inverter 1,2,11:56:22,2023-08-07,Aug,11,56,22,11.99
GJ,SAMANA,2785,GPECL-04,14,E-53,42:334,42,334,Pitch control error:Overtemperature motor blade C,2,09:19:34,2023-08-07,Aug,9,19,34,9.41
GJ,SAMANA,3082,GPECL-21,40,E-53,42:134,42,134,Pitch control error:Overtemperature motor blade A,1,02:55:50,2023-08-07,Aug,2,55,50,3.06
GJ,SAMANA,3082,GPECL-22,42,E-53,42:205,42,205,Pitch control error:Angle monitoring 3° blade B,1,02:02:26,2023-08-07,Aug,2,2,26,2.11
GJ,SAMANA,3082,GPECL-24,46,E-53,42:307,42,307,Pitch control error:Angle error blade C,1,07:32:43,2023-08-07,Aug,7,32,43,7.65
GJ,SAMANA,3082,JAOLMA-03,58,E-53,62:102,62,102,Feeding fault:To low power inverter 2,2,00:28:18,2023-08-07,Aug,0,28,18,0.52
GJ,SAMANA,3082,KGLIPLMV-2,8,E-53,42:207,42,207,Pitch control error:Angle error blade B,5,04:25:44,2023-08-07,Aug,4,25,44,4.54
GJ,SAMANA,3082,PMLMV-13,22,E-53,66:13,66,13,Fault rectifier:Overvoltage  DC-link,1,00:59:31,2023-08-07,Aug,0,59,31,1.07
GJ,SAMANA,3085,PCTLSM-02,31,E-53,66:13,66,13,Fault rectifier:Overvoltage  DC-link,1,00:34:05,2023-08-07,Aug,0,34,5,0.58
GJ,SAMANA,3085,VAAYUSM-09,32,E-53,60:16,60,16,Mains failure:Overvoltage L3,1,00:34:05,2023-08-07,Aug,0,34,5,0.58
GJ,SAMANA,3085,VAAYUSM-09,32,E-53,62:103,62,103,Feeding fault:To low power inverter 3,9,00:04:50,2023-08-07,Aug,0,4,50,0.21
GJ,SAMANA,3085,VAAYUSM-11,34,E-53,60:15,60,15,Mains failure:Overvoltage L2,1,00:34:04,2023-08-07,Aug,0,34,4,0.58
GJ,SAMANA,3085,VAAYUSM-17,35,E-53,60:10,60,10,Mains failure:Overvoltage L1+L2+L3,1,00:34:05,2023-08-07,Aug,0,34,5,0.58
GJ,SAMANA,3086,HZLJV-11,1,E-53,31:1,31,1,Tower oscillation:Transversal oscillation,3,01:54:04,2023-08-07,Aug,1,54,4,1.91
GJ,SAMANA,3086,VAAYUSM-46,33,E-53,31:1,31,1,Tower oscillation:Transversal oscillation,2,04:40:34,2023-08-07,Aug,4,40,34,4.76
GJ,SAMANA,3086,VAAYUSM-47,32,E-53,31:1,31,1,Tower oscillation:Transversal oscillation,1,03:48:23,2023-08-07,Aug,3,48,23,3.86
GJ,SAMANA,3087,RBSLL-04,11,E-53,42:134,42,134,Pitch control error:Overtemperature motor blade A,1,00:11:58,2023-08-07,Aug,0,11,58,0.34
GJ,SAMANA,4088,BILVD-01,49,E-48,70:6,70,6,Generator overtemperature:Rotor (measurement blade B),2,04:15:01,2023-08-07,Aug,4,15,1,4.25
GJ,SAMANA,4088,BILVD-02,48,E-48,42:105,42,105,Pitch control error:Angle monitoring 3° blade A,1,01:00:06,2023-08-07,Aug,1,0,6,1.02
GJ,SAMANA,4088,BILVD-03,47,E-48,62:2,62,2,Feeding fault:Power to high,1,00:57:34,2023-08-07,Aug,0,57,34,1.04
GJ,SAMANA,4088,BILVD-04,46,E-48,42:205,42,205,Pitch control error:Angle monitoring 3° blade B,1,03:39:55,2023-08-07,Aug,3,39,55,3.8
GJ,SAMANA,4088,BILVD-06,45,E-48,62:2,62,2,Feeding fault:Power to high,1,02:46:46,2023-08-07,Aug,2,46,46,2.89
GJ,SAMANA,4088,CLPSM-31,21,E-53,42:207,42,207,Pitch control error:Angle error blade B,1,01:28:00,2023-08-07,Aug,1,28,0,1.47
GJ,SAMANA,4088,CLPSM-32,20,E-53,62:2,62,2,Feeding fault:Power to high,1,00:09:22,2023-08-07,Aug,0,9,22,0.21
GJ,SAMANA,4088,CLPSM-33,10,E-53,42:234,42,234,Pitch control error:Overtemperature motor blade B,1,04:36:59,2023-08-07,Aug,4,36,59,4.76
GJ,SAMANA,4088,CLPSM-56,3,E-53,42:205,42,205,Pitch control error:Angle monitoring 3° blade B,1,03:54:47,2023-08-07,Aug,3,54,47,4.03
GJ,SAMANA,4088,CLPSM-59,6,E-53,90:401,90,401,Prot. Circuit-breaker tripped:Fan power cabinet 1,1,01:43:34,2023-08-07,Aug,1,43,34,1.81
GJ,SAMANA,4088,HZLHM-01,65,E-48,62:102,62,102,Feeding fault:To low power inverter 2,4,00:07:41,2023-08-07,Aug,0,7,41,0.23
GJ,SAMANA,4088,HZLHM-02,63,E-48,46:301,46,301,Fault capacitor test:Blade C,1,06:18:05,2023-08-07,Aug,6,18,5,6.31
GJ,SAMANA,4088,HZLHM-03,62,E-48,62:102,62,102,Feeding fault:To low power inverter 2,1,00:00:48,2023-08-07,Aug,0,0,48,0.13
GJ,SAMANA,4088,HZLHM-03,62,E-48,67:402,67,402,Overtemperature:Heatsink step-up-chopper inv.2,22,08:20:06,2023-08-07,Aug,8,20,6,8.35
GJ,SAMANA,4088,HZLHM-05,61,E-48,65:103,65,103,Overvoltage  inverter:DC-link inverter 3,1,00:01:47,2023-08-07,Aug,0,1,47,0.15
GJ,SAMANA,4088,HZLHM-06,57,E-48,62:3,62,3,Grid feeding error:Power to switch off,1,00:01:13,2023-08-07,Aug,0,1,13,0.05
GJ,SAMANA,4088,HZLHM-09,60,E-48,62:103,62,103,Feeding fault:To low power inverter 3,7,00:03:11,2023-08-07,Aug,0,3,11,0.08
GJ,SAMANA,4088,HZLHM-09,60,E-48,65:119,65,119,Overvoltage  inverter:DC-link several inverters,1,00:07:35,2023-08-07,Aug,0,7,35,0.21
GJ,SAMANA,4088,HZLHM-09,60,E-48,66:13,66,13,Fault rectifier:Overvoltage  DC-link,1,11:57:03,2023-08-07,Aug,11,57,3,11.96
GJ,SAMANA,4088,MFPLPD-02,27,E-53,62:3,62,3,Grid feeding error:Power to switch off,1,00:00:47,2023-08-07,Aug,0,0,47,0.13
GJ,SAMANA,4088,PCTLSM-05,43,E-53,70:6,70,6,Generator overtemperature:Rotor (measurement blade B),3,02:10:06,2023-08-07,Aug,2,10,6,2.18
GJ,SAMANA,4088,SIFLVD-02,35,E-53,70:2,70,2,Generator overtemperature:Rotor,2,04:40:16,2023-08-07,Aug,4,40,16,4.71
GJ,SAMANA,4088,SIFLVD-05,52,E-53,42:105,42,105,Pitch control error:Angle monitoring 3° blade A,1,03:55:03,2023-08-07,Aug,3,55,3,3.92
GJ,SAMANA,4107,HZLNR-03,19,E-53,47:13,47,13,Fault security system:Limit switch not reached blade C,1,03:11:55,2023-08-07,Aug,3,11,55,3.34
GJ,SAMANA,4107,HZLNR-07,31,E-53,66:5,66,5,Fault rectifier:Overcurrent phase V2,4,00:20:45,2023-08-07,Aug,0,20,45,0.46
GJ,SAMANA,4107,HZLNR-07,31,E-53,66:6,66,6,Fault rectifier:Overcurrent phase W2,3,00:08:48,2023-08-07,Aug,0,8,48,0.27
GJ,SAMANA,4107,HZLNR-08,24,E-53,42:334,42,334,Pitch control error:Overtemperature motor blade C,1,00:46:10,2023-08-07,Aug,0,46,10,0.79
GJ,SAMANA,4107,TATASP-35,13,E-53,42:305,42,305,Pitch control error:Angle monitoring 3° blade C,1,00:44:10,2023-08-07,Aug,0,44,10,0.76
GJ,SAMANA,4108,CLPSM-51,10,E-53,42:307,42,307,Pitch control error:Angle error blade C,2,02:33:52,2023-08-07,Aug,2,33,52,2.69
GJ,SAMANA,4108,CLPSM-53,11,E-53,42:134,42,134,Pitch control error:Overtemperature motor blade A,1,04:38:37,2023-08-07,Aug,4,38,37,4.74
